AverageSpend,WaitTime,ServiceRating,satisfaction,satisfaction_category,ServiceQuality_Impact,WaitTime_Impact
170.20873526214572,47.71953517187087,1,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway","Long wait times, but customers are still satisfied"
196.8790017926896,45.21649330766305,2,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway","Long wait times, but customers are still satisfied"
166.16510765255657,5.0247983178935645,3,4.222222222222222,High,Service quality has moderate impact on satisfaction,Short wait times are contributing to high satisfaction
161.58195312492498,44.84386248006663,1,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway","Long wait times, but customers are still satisfied"
153.14847488737627,15.23986014663569,4,4.222222222222222,High,Excellent service quality is driving high satisfaction,Short wait times are contributing to high satisfaction
169.08434241107102,19.912926858232016,4,4.222222222222222,High,Excellent service quality is driving high satisfaction,Short wait times are contributing to high satisfaction
152.1367953967516,14.722728334475688,5,4.222222222222222,High,Excellent service quality is driving high satisfaction,Short wait times are contributing to high satisfaction
188.75893114541825,59.49877280332748,5,4.222222222222222,High,Excellent service quality is driving high satisfaction,"Long wait times, but customers are still satisfied"
162.82966479251388,43.67959338064105,3,4.222222222222222,High,Service quality has moderate impact on satisfaction,"Long wait times, but customers are still satisfied"
152.50763980673295,56.590525796577246,5,4.222222222222222,High,Excellent service quality is driving high satisfaction,"Long wait times, but customers are still satisfied"
164.95746658073307,9.708082083897764,3,4.222222222222222,High,Service quality has moderate impact on satisfaction,Short wait times are contributing to high satisfaction
190.88442218410168,46.52570530486041,1,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway","Long wait times, but customers are still satisfied"
154.72946050731346,12.74638265093821,4,4.222222222222222,High,Excellent service quality is driving high satisfaction,Short wait times are contributing to high satisfaction
152.85554113796354,41.481402199584295,1,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway","Long wait times, but customers are still satisfied"
178.64811905903645,1.3915760117684028,1,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway",Short wait times are contributing to high satisfaction
197.68952072475253,51.176057302512575,2,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway","Long wait times, but customers are still satisfied"
186.80800253074213,14.206976990754884,2,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway",Short wait times are contributing to high satisfaction
197.37053413565985,40.37442514501375,1,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway","Long wait times, but customers are still satisfied"
169.65781016129918,12.328760225804682,4,4.222222222222222,High,Excellent service quality is driving high satisfaction,Short wait times are contributing to high satisfaction
190.0134680630213,51.97772381598615,3,4.222222222222222,High,Service quality has moderate impact on satisfaction,"Long wait times, but customers are still satisfied"
163.01525406570653,7.206274653901414,1,4.222222222222222,High,"Service quality is poor, but customers are satisfied anyway",Short wait times are contributing to high satisfaction
192.3752544354358,51.92140470927689,4,4.222222222222222,High,Excellent service quality is driving high satisfaction,"Long wait times, but customers are still satisfied"
169.0919356280294,49.39164665566668,5,4.222222222222222,High,Excellent service quality is driving high satisfaction,"Long wait times, but customers are still satisfied"
160.979098005899,56.447209596819285,4,4.222222222222222,High,Excellent service quality is driving high satisfaction,"Long wait times, but customers are still satisfied"
150.08860448028588,3.925785195859719,3,4.222222222222222,High,Service quality has moderate impact on satisfaction,Short wait times are contributing to high satisfaction
164.10370374755334,39.93521402617132,3,4.221020413730137,High,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
197.35285252487648,29.873383719318333,1,4.21986959267651,High,"Service quality is poor, but customers are satisfied anyway",Wait time has moderate impact on satisfaction
190.3428002637133,30.15292024751687,4,4.2193788764003965,High,Excellent service quality is driving high satisfaction,Wait time has moderate impact on satisfaction
149.9074413558558,6.656397823593194,3,4.219210771507474,High,Service quality has moderate impact on satisfaction,Short wait times are contributing to high satisfaction
186.5307843341976,20.21265209763888,4,4.2182620462774505,High,Excellent service quality is driving high satisfaction,Wait time has moderate impact on satisfaction
179.1863922059993,29.749041391584505,3,4.217543997253456,High,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
149.85298503589567,10.207720349581692,2,4.217443913485512,High,"Service quality is poor, but customers are satisfied anyway",Short wait times are contributing to high satisfaction
184.237036158592,30.25877486579941,4,4.21739730902973,High,Excellent service quality is driving high satisfaction,Wait time has moderate impact on satisfaction
180.13548505747954,29.7223988858021,3,4.217043754265559,High,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
149.79827689026806,3.717592130510321,4,4.215672528826772,High,Excellent service quality is driving high satisfaction,Short wait times are contributing to high satisfaction
149.77980520014407,56.01931507814416,3,4.215075259492696,High,Service quality has moderate impact on satisfaction,"Long wait times, but customers are still satisfied"
190.0271054295437,30.480202435131545,1,4.213217504799398,High,"Service quality is poor, but customers are satisfied anyway",Wait time has moderate impact on satisfaction
164.85225727922943,20.48668881215928,2,4.213094362897591,High,"Service quality is poor, but customers are satisfied anyway",Wait time has moderate impact on satisfaction
171.40968079304494,29.46409709536152,3,4.212158760173086,High,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
171.11949819595057,39.40216309244307,4,4.210978118640104,High,Excellent service quality is driving high satisfaction,Wait time has moderate impact on satisfaction
162.42137139186585,30.613793359312066,4,4.21067336309053,High,Excellent service quality is driving high satisfaction,Wait time has moderate impact on satisfaction
163.96691003946844,30.62258239097789,3,4.2105053984753,High,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
197.57813740950488,30.62340741217388,5,4.210489628052552,High,Excellent service quality is driving high satisfaction,Wait time has moderate impact on satisfaction
167.34391002167646,30.64903673026972,4,4.209999404678805,High,Excellent service quality is driving high satisfaction,Wait time has moderate impact on satisfaction
166.92260747400317,20.670134181945617,5,4.209595407717797,High,Excellent service quality is driving high satisfaction,Wait time has moderate impact on satisfaction
